174 1734111667 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111668 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111669 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111670 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111671 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111672 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111673 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111674 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111675 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111676 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111677 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111678 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111679 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111680 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111681 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111682 2,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111683 2,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111684 2,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111685 2,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111686 2,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111687 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111688 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111689 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111690 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111691 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111692 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111693 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111694 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111695 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111696 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111697 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111698 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111699 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111700 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111701 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111702 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111703 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111704 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111705 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111706 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111707 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111708 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111709 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111710 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111711 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111712 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111713 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111714 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111715 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111716 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111717 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111718 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111719 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111720 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111721 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111722 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111723 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111724 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111725 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111726 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111727 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111728 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111729 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111730 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111731 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111732 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111733 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111734 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111735 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111736 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111737 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111738 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111739 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111740 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111741 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111742 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111743 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111744 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111745 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111746 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111747 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111748 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111749 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111750 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111751 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111752 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111753 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111754 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111755 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111756 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111757 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111758 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111759 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111760 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111761 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111762 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111763 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111764 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111765 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111766 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111767 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111768 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111769 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111770 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111771 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111772 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111773 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111774 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111775 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111776 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111777 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111778 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111779 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111780 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111781 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111782 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111783 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111784 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111785 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111786 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111787 2,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111788 2,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111789 2,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111790 2,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111791 2,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111792 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111793 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111794 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111795 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111796 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111812 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111813 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111814 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111815 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111816 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111817 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111818 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111819 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111820 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111821 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111822 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111823 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111824 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111825 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111826 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111827 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111828 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111829 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111830 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111831 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111832 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111833 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111834 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111835 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111836 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111837 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111838 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111839 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111840 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111841 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111842 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111843 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111844 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111845 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111846 1,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111847 2,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111848 2,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111849 2,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111850 2,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111851 2,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111852 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111853 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111854 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111855 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111856 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111857 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111858 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111859 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111860 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111861 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111862 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111863 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111864 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111865 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111866 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111867 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111868 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111869 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111870 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111871 2,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111872 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111873 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111874 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111875 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111876 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111882 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111883 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111884 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111885 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111886 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111887 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111888 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111889 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111890 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111891 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111892 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111893 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111894 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111895 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111896 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111897 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111898 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111899 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111900 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111901 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111902 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111903 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111904 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111905 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111906 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111907 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111908 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111909 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111910 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111911 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111912 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111913 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111914 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111915 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111916 1,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111917 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111918 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111919 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111920 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111921 1,600000 -1,000000 -101,000000 0,000000 0,000000
174 1734111922 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111923 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111924 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111925 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111926 1,800000 -1,000000 -101,000000 0,000000 0,000000
174 1734111927 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111928 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111929 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111930 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111931 3,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111932 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111933 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111934 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111935 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111936 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111942 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111943 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111944 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111945 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111946 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1734111947 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111948 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111949 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111950 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111951 2,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111952 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111953 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111954 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111955 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111956 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1734111957 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111958 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111959 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111960 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1734111961 0,200000 -1,000000 -101,000000 0,000000 0,000000
