192 1734111672 76060,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111673 76060,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111674 76060,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111675 76060,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111676 76060,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111677 22120,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111678 22120,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111679 22120,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111680 22120,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111681 22120,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111682 31644,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111683 31644,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111684 31644,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111685 31644,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111686 31644,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111687 15478,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111688 15478,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111689 15478,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111690 15478,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111691 15478,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111692 13361,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111693 13361,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111694 13361,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111695 13361,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111696 13361,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111697 2560,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111698 2560,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111699 2560,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111700 2560,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111701 2560,800000 -1,000000 -101,000000 0,000000 0,000000
192 1734111702 3611,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111703 3611,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111704 3611,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111705 3611,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111706 3611,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111707 21777,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111708 21777,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111709 21777,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111710 21777,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111711 21777,200000 -1,000000 -101,000000 0,000000 0,000000
192 1734111712 4391,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111713 4391,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111714 4391,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111715 4391,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111716 4391,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111717 18887,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111718 18887,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111719 18887,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111720 18887,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111721 18887,000000 -1,000000 -101,000000 0,000000 0,000000
192 1734111722 1275,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111723 1275,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111724 1275,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111725 1275,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111726 1275,400000 -1,000000 -101,000000 0,000000 0,000000
192 1734111732 9631,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111733 9631,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111734 9631,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111735 9631,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111736 9631,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111737 8195,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111738 8195,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111739 8195,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111740 8195,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111741 8195,600000 -1,000000 -101,000000 0,000000 0,000000
192 1734111742 17708,200000 -1,000000 -101,000000 0,000000 0,000000
