190 1734111672 10,800000 -1,000000 -101,000000 0,000000 0,000000
190 1734111673 10,800000 -1,000000 -101,000000 0,000000 0,000000
190 1734111674 10,800000 -1,000000 -101,000000 0,000000 0,000000
190 1734111675 10,800000 -1,000000 -101,000000 0,000000 0,000000
190 1734111676 10,800000 -1,000000 -101,000000 0,000000 0,000000
190 1734111677 1,200000 -1,000000 -101,000000 0,000000 0,000000
190 1734111678 1,200000 -1,000000 -101,000000 0,000000 0,000000
190 1734111679 1,200000 -1,000000 -101,000000 0,000000 0,000000
190 1734111680 1,200000 -1,000000 -101,000000 0,000000 0,000000
190 1734111681 1,200000 -1,000000 -101,000000 0,000000 0,000000
193 1734111672 1,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111673 1,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111674 1,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111675 1,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111676 1,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111677 0,200000 -1,000000 -101,000000 0,000000 0,000000
193 1734111678 0,200000 -1,000000 -101,000000 0,000000 0,000000
193 1734111679 0,200000 -1,000000 -101,000000 0,000000 0,000000
193 1734111680 0,200000 -1,000000 -101,000000 0,000000 0,000000
193 1734111681 0,200000 -1,000000 -101,000000 0,000000 0,000000
190 1734111697 0,400000 -1,000000 -101,000000 0,000000 0,000000
190 1734111698 0,400000 -1,000000 -101,000000 0,000000 0,000000
193 1734111697 0,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111698 0,800000 -1,000000 -101,000000 0,000000 0,000000
190 1734111699 0,400000 -1,000000 -101,000000 0,000000 0,000000
190 1734111700 0,400000 -1,000000 -101,000000 0,000000 0,000000
190 1734111701 0,400000 -1,000000 -101,000000 0,000000 0,000000
190 1734111707 1,200000 -1,000000 -101,000000 0,000000 0,000000
190 1734111708 1,200000 -1,000000 -101,000000 0,000000 0,000000
193 1734111699 0,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111700 0,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111701 0,800000 -1,000000 -101,000000 0,000000 0,000000
193 1734111702 0,400000 -1,000000 -101,000000 0,000000 0,000000
