931 1733950112 3,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950113 3,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950114 3,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950115 3,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950116 3,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950117 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950118 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950119 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950120 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950121 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950122 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950123 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950124 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950125 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950126 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950127 2,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950128 2,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950129 2,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950130 2,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950131 2,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950132 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950133 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950134 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950135 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950136 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950137 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950138 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950139 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950140 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950141 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950142 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950143 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950144 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950145 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950146 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950147 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950148 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950149 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950150 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950151 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950152 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950153 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950154 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950155 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950156 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950157 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950158 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950159 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950160 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950161 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950162 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950163 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950164 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950165 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950166 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950167 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950168 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950169 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950170 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950171 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950172 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950173 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950174 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950175 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950176 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950177 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950178 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950179 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950180 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950181 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950182 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950183 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950184 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950185 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950186 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950187 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950188 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950189 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950190 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950191 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950192 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950193 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950194 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950195 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950196 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950197 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950198 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950199 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950200 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950201 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950202 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950203 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950204 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950205 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950206 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950207 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950208 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950209 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950210 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950211 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950212 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950213 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950214 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950215 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950216 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950217 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950218 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950219 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950220 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950221 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950222 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950223 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950224 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950225 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950226 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950227 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950228 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950229 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950230 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950231 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950232 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950233 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950234 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950235 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950236 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950237 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950238 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950239 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950240 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950241 1,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950242 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950243 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950244 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950245 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950246 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950247 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950248 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950249 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950250 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950251 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950252 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950253 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950254 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950255 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950256 0,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950257 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950258 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950259 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950260 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950261 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950262 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950263 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950264 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950265 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950266 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950267 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950268 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950269 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950270 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950271 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950272 2,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950273 2,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950274 2,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950275 2,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950276 2,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950277 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950278 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950279 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950280 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950281 1,400000 -1,000000 -101,000000 0,000000 0,000000
931 1733950282 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950283 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950284 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950285 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950286 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950287 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950288 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950289 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950290 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950291 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950292 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950293 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950294 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950295 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950296 0,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950297 2,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950298 2,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950299 2,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950300 2,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950301 2,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950302 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950303 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950304 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950305 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950306 1,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950307 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950308 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950309 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950310 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950311 1,800000 -1,000000 -101,000000 0,000000 0,000000
931 1733950312 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950313 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950314 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950315 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950316 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950317 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950318 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950319 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950320 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950321 0,200000 -1,000000 -101,000000 0,000000 0,000000
931 1733950327 2,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950328 2,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950329 2,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950330 2,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950331 2,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950332 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950333 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950334 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950335 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950336 1,000000 -1,000000 -101,000000 0,000000 0,000000
931 1733950337 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950338 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950339 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950340 0,600000 -1,000000 -101,000000 0,000000 0,000000
931 1733950341 0,600000 -1,000000 -101,000000 0,000000 0,000000
