940 1733950112 1,800000 -1,000000 -101,000000 0,000000 0,000000
940 1733950113 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950117 18,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950118 18,000000 -1,000000 -101,000000 0,000000 0,000000
940 1733950114 1,800000 -1,000000 -101,000000 0,000000 0,000000
940 1733950115 1,800000 -1,000000 -101,000000 0,000000 0,000000
940 1733950116 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950119 18,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950120 18,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950121 18,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950122 8,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950123 8,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950124 8,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950125 8,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950126 8,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950127 9,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950128 9,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950129 9,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950130 9,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950131 9,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950132 2,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950133 2,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950134 2,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950135 2,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950136 2,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950137 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950138 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950139 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950140 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950141 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950142 4,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950143 4,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950144 4,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950145 4,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950146 4,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950147 1,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950148 1,000000 -1,000000 -101,000000 0,000000 0,000000
940 1733950147 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950148 0,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950149 1,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950150 1,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950151 1,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950152 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950153 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950154 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950155 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950156 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950157 1,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950158 1,600000 -1,000000 -101,000000 0,000000 0,000000
940 1733950149 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950150 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950151 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950157 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950158 0,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950159 1,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950160 1,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950161 1,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950162 3,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950163 3,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950164 3,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950165 3,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950166 3,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950167 1,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950168 1,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950169 1,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950170 1,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950171 1,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950159 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950160 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950161 0,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950172 0,600000 -1,000000 -101,000000 0,000000 0,000000
940 1733950173 0,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950177 7,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950178 7,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950174 0,600000 -1,000000 -101,000000 0,000000 0,000000
940 1733950175 0,600000 -1,000000 -101,000000 0,000000 0,000000
940 1733950176 0,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950179 7,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950180 7,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950181 7,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950182 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950183 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950184 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950185 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950186 3,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950187 7,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950188 7,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950189 7,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950190 7,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950191 7,600000 -1,000000 -101,000000 0,000000 0,000000
953 1733950192 8,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950193 8,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950194 8,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950195 8,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950196 8,000000 -1,000000 -101,000000 0,000000 0,000000
953 1733950197 3,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950198 3,200000 -1,000000 -101,000000 0,000000 0,000000
940 1733950182 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950183 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950184 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950185 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950186 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950187 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950188 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950189 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950190 0,400000 -1,000000 -101,000000 0,000000 0,000000
940 1733950191 0,400000 -1,000000 -101,000000 0,000000 0,000000
953 1733950199 3,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950200 3,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950201 3,200000 -1,000000 -101,000000 0,000000 0,000000
953 1733950202 1,800000 -1,000000 -101,000000 0,000000 0,000000
953 1733950203 1,800000 -1,000000 -101,000000 0,000000 0,000000
